City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
420,Khakhea,BW,71.29,clear sky,-24.6895,23.494, 
421,Sao Felix Do Xingu,BR,75.06,broken clouds,-6.6447,-51.995,Rio Xingu Camping
422,Owando,CG,70.12,overcast clouds,-0.4819,15.8999,Exaunel Hotel Owando
423,Tateyama,JP,76.64,clear sky,34.9833,139.8667,Tateyama Seaside Hotel
424,Kiama,AU,67.48,light rain,-34.6833,150.8667,The Sebel Kiama Harbourside
426,Willowmore,ZA,57.76,broken clouds,-33.2926,23.4895,Jumper's Place
427,Agucadoura,PT,61.25,broken clouds,41.4318,-8.7804,Varzinn Hotel
428,Freeport,US,62.56,clear sky,40.6576,-73.5832,The Freeport Inn and Marina
429,Grivenskaya,RU,66.54,light rain,45.6473,38.176, 
430,Buraydah,SA,84.11,clear sky,26.326,43.975,Mövenpick Qassim
432,Iwanai,JP,71.47,broken clouds,42.9744,140.5089,いわない高原ホテル
433,Gambela,ET,71.47,light rain,8.25,34.5833,Solomon Debebe Hotel
434,Porto Santo,PT,66.58,scattered clouds,33.072,-16.3415,Hotel Porto Santo & Spa
435,Sambava,MG,71.64,broken clouds,-14.2667,50.1667,Melrose
436,Puerto Penasco,MX,86.92,clear sky,31.3167,-113.5333,Playa Bonita Resort
438,Marsh Harbour,BS,82.67,overcast clouds,26.5412,-77.0636,Abaco Beach Resort
441,Varhaug,NO,56.48,overcast clouds,58.6147,5.6457,Jonas Bue
443,Tiarei,PF,78.82,few clouds,-17.5333,-149.3333,Le Rocher de Tahiti
444,Ipixuna,BR,72.79,clear sky,-1.7625,-48.8043,Chalé do Mato
446,Nagato,JP,73.45,overcast clouds,34.3833,131.2,いそう庵
447,Port Lincoln,AU,56.7,broken clouds,-34.7333,135.8667,Port Lincoln Hotel
448,Jalu,LY,81.77,clear sky,29.0331,21.5482,صاحبة الفخامة
449,Boa Vista,BR,78.78,clear sky,2.8197,-60.6733,Aipana Plaza Hotel
451,Abu Kamal,SY,74.59,clear sky,34.4506,40.9171,البوكمال
452,Acapulco,MX,78.64,overcast clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
454,Marienburg,PL,52.84,heavy intensity rain,54.0359,19.0266,Hotel Centrum Malbork
455,Morant Bay,JM,78.42,overcast clouds,17.8815,-76.4093,Whispering Bamboo Cove Resort
456,Zunyi,CN,73.27,broken clouds,27.6867,106.9072,Bishiluo Hostel
457,Prince Rupert,CA,57.61,overcast clouds,54.3161,-130.3201,Crest Hotel
458,Hambantota,LK,88.14,few clouds,6.1241,81.1185,Bungalow 63
460,Namibe,AO,61.03,scattered clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
462,Montepuez,MZ,72.12,few clouds,-13.1256,38.9997,PembaAparthotel
463,Yuanping,CN,78.35,clear sky,38.7153,112.7575,Yuanping Xinghe Guesthouse
464,Poum,NC,77.65,clear sky,-20.2333,164.0167, 
465,Herat,AF,75.11,clear sky,34.5,62.0, 
466,Porto Torres,IT,68.18,overcast clouds,40.835,8.3972,Hotel Elisa
467,Kutum,SD,75.24,clear sky,14.2,24.6667,Dibbo areaمنطقة دبو
468,Daru,PG,83.46,broken clouds,-9.0763,143.2092,Daru Lodge
470,Amapa,BR,69.19,scattered clouds,1.0,-52.0, 
472,Cuite,BR,62.04,clear sky,-6.4836,-36.1536,Hotel Planalto
473,Aleksandro-Nevskiy,RU,52.83,overcast clouds,53.4751,40.2095, 
475,Algodones,MX,74.41,broken clouds,20.3888,-105.4773, 
476,Cordele,US,62.58,clear sky,31.9635,-83.7824,Ramada by Wyndham Cordele
477,Berezivka,UA,60.44,overcast clouds,47.2043,30.9078,Orion
478,Trelew,AR,55.2,clear sky,-43.249,-65.3051,Hotel Touring Club
480,Buguey,PH,86.68,broken clouds,18.2893,121.8311,THEA'S RESORT & LODGING INN
481,Xalpatlahuac,MX,60.03,scattered clouds,17.4667,-98.6167,Hotel Villareal
482,Reconquista,AR,60.8,broken clouds,-29.15,-59.65,Grand Hotel
483,Bonthe,SL,74.82,scattered clouds,7.5264,-12.505,Bonthe Holiday Village
484,Thinadhoo,MV,79.45,overcast clouds,0.5333,72.9333, 
485,Tomatlan,MX,76.17,few clouds,19.9333,-105.25,El Salvial
488,Guerrero Negro,MX,74.73,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
489,Nouadhibou,MR,73.9,broken clouds,20.931,-17.0347,El Medina
490,Lola,GN,66.2,scattered clouds,7.8,-8.5333, 
491,Balykshi,KZ,64.4,clear sky,47.0667,51.8667,Гостиница Golden Rose
492,Boueni,YT,78.78,few clouds,-12.9025,45.0761,The feet in water
493,Dongsheng,CN,73.74,clear sky,39.8161,109.9776,Crowne Plaza Ordos
494,Green Valley,US,85.03,scattered clouds,31.8543,-110.9937,Best Western Green Valley Inn
496,Erzin,TR,71.38,clear sky,36.9559,36.2,Artemis Otel
498,Salalah,OM,80.62,scattered clouds,17.0151,54.0924,"HAMDAN PLAZA HOTEL SALALAH, an HTG Hotel"
500,Northampton,US,51.91,clear sky,40.8754,-75.2499,Gateway Motel
502,Neiafu,TO,79.48,scattered clouds,-18.65,-173.9833,Mystic Sands Beachfront Accommodation
503,Masallatah,LY,76.17,light rain,32.6167,14.0,Mustafa Taher Sowaidan
505,Barao De Melgaco,BR,75.49,light rain,-16.1944,-55.9675,Tuiuiu Pantanal Hotel
506,Bairiki,KI,86.0,few clouds,1.3292,172.9752,Tarawa Boutique Hotel
507,Severnyy,RU,55.44,fog,50.677,36.5532,Full House North Mini-Hotel
508,Mosetse,BW,71.2,clear sky,-20.75,26.65, 
509,Zarechnyy,RU,52.0,light rain,53.2036,45.1923,Постоялый Дом
510,Port Hardy,CA,56.48,overcast clouds,50.6996,-127.4199,Airport Inn-Port Hardy
511,Kilembe,UG,63.14,overcast clouds,0.2,30.0,ACIF Hotel Ltd
512,Lorengau,PG,84.99,overcast clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
513,Bogoslovka,RU,52.2,light rain,53.2084,44.8013,Dubrava
514,Aloleng,PH,82.67,overcast clouds,16.1307,119.7824,Steve Walden and Emma Sison-Walden Residence
519,Pemba,MZ,75.85,light rain,-12.974,40.5178,Guesthouse Samotina
521,Ambon,ID,87.94,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
522,Yershov,RU,54.57,overcast clouds,51.3513,48.2766,Gudok
523,Serra Talhada,BR,66.87,clear sky,-7.9919,-38.2983,Pousada São Luiz
524,Vasai,IN,84.29,overcast clouds,19.47,72.8,Jivdani Kripa
525,Matara,LK,82.35,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
526,Nemuro,JP,62.2,light rain,43.3236,145.575,Hotel Nemuro Kaiyoutei
527,Carbonia,IT,68.02,broken clouds,39.1672,8.5222,Lu 'Hotel
528,Pacific Grove,US,62.28,clear sky,36.6177,-121.9166,Lovers Point Inn
531,Riyadh,SA,85.66,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
533,Rurrenabaque,BO,78.24,broken clouds,-14.4413,-67.5278,Casa de Campo
534,Tosya,TR,66.9,broken clouds,41.0155,34.0401,Galeri Basri
535,Zarate,AR,54.84,few clouds,-34.0981,-59.0286,Departamento céntrico 2 ambientes 45 mt2 en Zárate
536,Asosa,ET,63.61,scattered clouds,10.0667,34.5333,Blendana Hotel Assosa
537,Oranjestad,AW,84.07,overcast clouds,12.524,-70.027,Divi Village Golf & Beach Resort
539,Murgab,TM,76.03,clear sky,37.4966,61.9714,Wepa Nurlyýew
540,Tual,ID,83.34,few clouds,-5.6667,132.75,Grand Vilia Hotel
541,Shenjiamen,CN,75.15,broken clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
542,Byron Bay,AU,80.94,scattered clouds,-28.65,153.6167,Backpackers Inn
547,Manbij,SY,66.76,clear sky,36.5281,37.9549,Manbej City Hotel
548,Erenhot,CN,81.9,clear sky,43.6475,111.9767,Erenhot Rurouni Youth Hostel
549,Hervey Bay,AU,75.02,overcast clouds,-25.2986,152.8535,Shelly Bay Resort
550,Alamosa,US,58.98,broken clouds,37.4695,-105.87,Best Western Alamosa Inn
551,Roald,NO,54.34,clear sky,62.5833,6.1333,Flem Cabins
552,Noshiro,JP,68.14,overcast clouds,40.2039,140.0242,Suigetsu
555,Samarai,PG,83.5,few clouds,-10.6167,150.6667,Nuli Sapi
557,Kirakira,SB,83.68,broken clouds,-10.4544,161.9205,SanBiz Lodge
558,Kamaishi,JP,67.14,overcast clouds,39.2667,141.8833,Hotel Route Inn Kamaishi
561,Domanivka,UA,58.14,overcast clouds,47.6319,30.9885,"Hotelʹ ""Blahopoluchcha"""
562,Srandakan,ID,82.89,broken clouds,-7.9386,110.2506,Puri Brata
563,Lerwick,GB,50.0,broken clouds,60.1545,-1.1494,The Lerwick Hotel
564,Shitanjing,CN,75.4,clear sky,39.2342,106.3439,Yingbin Hotel
565,Ivankiv,UA,51.4,overcast clouds,50.9386,29.8943,Ekohospresurs
566,Antibes,FR,63.86,broken clouds,43.5624,7.1278,"ROYAL ANTIBES Luxury Hotel, Residence, Beach & Spa"
567,Lodwar,KE,82.02,clear sky,3.1191,35.5973,Solmar Gracious Hotel
569,Soto La Marina,MX,71.78,scattered clouds,23.7667,-98.2167,Hotel Chicago
570,Nishihara,JP,87.85,scattered clouds,26.1842,127.7558,Minshuku Agaihama
571,Nanga Eboko,CM,67.08,overcast clouds,4.6833,12.3667,Motel Papi Palace
572,Hereford,GB,50.61,overcast clouds,52.0568,-2.7148,The Green Dragon Hotel
573,Oussouye,SN,77.7,overcast clouds,12.485,-16.5469,Auberge du Routard
574,Alice Springs,AU,79.21,clear sky,-23.7,133.8833,Desert Palms Alice Springs
575,Ambulu,ID,86.92,scattered clouds,-8.345,113.6058,Hotel Ambulu Jember
576,Makat,KZ,65.79,overcast clouds,47.6469,53.3463,Umit
578,Jumla,NP,71.44,clear sky,29.2747,82.1838,Royal Garden Hotel
579,Easton,US,53.94,clear sky,40.6884,-75.2207,Grand Eastonian Hotel & Suites
580,Lady Frere,ZA,66.18,overcast clouds,-31.7031,27.2329,Nonceba Guest House
581,Mubende,UG,64.36,overcast clouds,0.5606,31.39,Nakayima Hotel
582,Waingapu,ID,87.3,few clouds,-9.6567,120.2641,Pondok Wisata Elim
583,Samoylovka,RU,59.22,light rain,51.184,43.7081, 
584,Conceicao Do Araguaia,BR,80.94,clear sky,-8.2578,-49.2647,Tarumã Tropical Hotel
585,Ararat,AM,57.54,clear sky,39.8317,44.7049,NORSED MOTEL/НОРСЕД МОТЕЛЬ/ՆՈՐՍԵԴ ՄՈԹԵԼ
586,Rawson,AR,54.59,clear sky,-43.3002,-65.1023,Hosteria Sampedro
587,Amurzet,RU,60.51,overcast clouds,47.6967,131.0981,Gostinitsa Kvartirnogo Tipa
588,Lewisporte,CA,65.91,overcast clouds,49.2499,-55.0482,Ocean View Bed & Breakfast
589,Olinda,BR,73.13,scattered clouds,-8.0089,-34.8553,Flat Quatro Rodas Olinda
590,Paracuru,BR,79.11,clear sky,-3.41,-39.0306,Hotel Vento Brasil
591,Itarema,BR,77.58,clear sky,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
592,Ilo,PE,59.5,few clouds,-17.6394,-71.3375,Torreblanca Hotel
593,Almenara,BR,67.19,light rain,-16.1836,-40.6944,Pousada Estância
594,Lae,PG,84.78,broken clouds,-6.7221,146.9847,Phils Hotel
595,Salinas,US,65.46,clear sky,36.6777,-121.6555,Laurel Inn & Conference Center
596,Cap-Aux-Meules,CA,56.61,overcast clouds,47.3821,-61.8597,Château Madelinot
597,Houma,US,68.0,clear sky,29.5958,-90.7195,Courtyard by Marriott Houma
598,Spring Hill,US,76.05,moderate rain,28.4769,-82.5255,Millennium Suites Llc
602,Nantucket,US,60.91,clear sky,41.2835,-70.0995,Jared Coffin House
605,Pringsewu,ID,87.96,scattered clouds,-5.3582,104.9744,Urban Style by Front One
606,Hasaki,JP,82.29,clear sky,35.7333,140.8333,Inubosaki Kanko Hotel
608,Milkovo,RU,51.78,broken clouds,54.7167,158.6167,"Hotel ""Geologist"""
609,Ladovskaya Balka,RU,64.96,overcast clouds,45.6297,41.4023, 
611,Miri,MY,86.74,broken clouds,4.4148,114.0089,"Mega Hotel, Miri"
613,Victoria Point,AU,78.69,broken clouds,-27.5833,153.3,Bay Retreat Motel
614,Katwa,IN,89.76,scattered clouds,23.6399,88.128,AURS MULTITRADE INDIA
615,Gryazi,RU,54.64,overcast clouds,52.4966,39.9359,Гостиница Ника
616,Asau,RO,51.28,broken clouds,46.4333,26.4,Casa Mika Ciobanus
617,Riberalta,BO,78.55,few clouds,-10.9833,-66.1,Hotel Colonial
618,Saquarema,BR,68.43,overcast clouds,-22.92,-42.5103,Hotel Fazenda Sol e Lua
619,Sabha,LY,81.82,clear sky,27.0377,14.4283,محطة ام الارانب -سبها مواصلات
620,Port Moresby,PG,82.45,scattered clouds,-9.4431,147.1797,Lamana Hotel (Port Moresby)
621,Zaragoza,ES,59.45,few clouds,41.6561,-0.8773,Hotel Goya
622,Fiumicino,IT,64.65,few clouds,41.7675,12.2291,Hotel Al Porticciolo
624,Buritizeiro,BR,75.79,overcast clouds,-17.3511,-44.9622,Santos Palace Hotel
625,Itamaraca,BR,73.45,clear sky,-7.7478,-34.8256,Special K's Bed & Breakfast
626,Price,US,65.12,clear sky,39.5994,-110.8107,National 9 - Price River Inn
627,Belmonte,BR,72.57,clear sky,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
628,Ler,SS,74.53,clear sky,8.3018,30.1418,Leer Humanitarian Hub
631,Hovd,MN,59.99,overcast clouds,48.0056,91.6419,Hotel Buyant
634,Luganville,VU,82.8,scattered clouds,-15.5333,167.1667,The Espiritu Hotel
635,Anchorage,US,50.95,broken clouds,61.2181,-149.9003,Hotel Captain Cook
637,Kerema,PG,83.61,broken clouds,-7.9631,145.7785,Frena Lodge
638,Copiapo,CL,51.49,clear sky,-27.3667,-70.3333,Antay Casino Hotel
641,Aron,IN,83.26,few clouds,24.3833,77.4167,Shri Ram marriage garden aron
642,Koumac,NC,79.38,few clouds,-20.5667,164.2833,Le Monitel
645,Mahendragarh,IN,90.0,scattered clouds,28.2833,76.15,Yadav Dharamshala
646,Ratnagiri,IN,81.14,few clouds,16.9833,73.3,Hotel Landmark
648,Rassvet,RU,65.41,overcast clouds,46.8333,40.75, 
649,Pimentel,PE,61.41,few clouds,-6.8367,-79.9342,Hotel Puerto del Sol
650,Cananeia,BR,63.64,light rain,-25.0147,-47.9267,Pousada Ancoradouro
652,Juneau,US,50.22,broken clouds,58.3019,-134.4197,"Baranof Downtown, BW Signature Collection"
653,Beberibe,BR,76.37,clear sky,-4.1797,-38.1306,Villa Arte Pousada Morro Branco
655,Warrnambool,AU,53.69,overcast clouds,-38.3833,142.4833,Lady Bay Resort
656,San Diego De La Union,MX,54.57,broken clouds,21.4667,-100.8667,Marcos González rojas
657,Antofagasta,CL,55.85,few clouds,-23.65,-70.4,"Holiday Inn Express Antofagasta, an IHG Hotel"
658,Tecolutla,MX,74.52,overcast clouds,20.4833,-97.0167,Hotel Plaza Marsol
660,Sabzevar,IR,76.21,clear sky,36.2126,57.6819,پزشکی قانونی سبزوار
661,Qinhuangdao,CN,81.45,overcast clouds,39.9317,119.5883,Qinhuangdao Peninsula Seasons Hotel And Apartment
663,Bandarbeyla,SO,83.73,broken clouds,9.4942,50.8122,JABIR HOTEL
664,Uppsala,SE,51.31,overcast clouds,60.0,17.75,Frösunda LSS AB Eget Boende Jan Eriks Väg
668,Beni Suef,EG,80.46,clear sky,29.0731,31.0979,Jewel Inn Beni Suef
669,Goma,CD,65.05,overcast clouds,-1.6792,29.2228,"Goma, CENTRE D'ACCUEIL CARITAS"
670,Awjilah,LY,82.13,clear sky,29.1081,21.2869,المنزل
671,Upata,VE,75.2,overcast clouds,8.0086,-62.3989,Posada Villa Nela
672,Boffa,GN,73.51,light rain,10.1667,-14.0333,Hôtel Niara Belly
673,Goderich,CA,54.91,light rain,43.7501,-81.7165,Harmony Inn
674,Bonavista,CA,62.78,overcast clouds,48.6499,-53.1147,Sweet Sharons bnb
675,Isangel,VU,79.32,few clouds,-19.55,169.2667,Tanna Lodge
676,Huangmei,CN,87.19,broken clouds,30.1924,116.025,Tianxiachan Hotel
677,Pitimbu,BR,72.19,clear sky,-7.4706,-34.8086,Reserva do Abiaí
678,Adwa,ET,68.49,few clouds,14.1646,38.8955,Maay Assa Hotel
679,Tooele,US,68.97,clear sky,40.5308,-112.2983,"Holiday Inn Express & Suites Tooele, an IHG Hotel"
680,Zhanaozen,KZ,68.34,broken clouds,43.3,52.8,K.korabay 28A
681,Puerto Colombia,CO,78.89,overcast clouds,10.9878,-74.9547,Hotel El Emigrante
682,Ati,TD,76.15,overcast clouds,13.2154,18.3353, 
684,Mandalgovi,MN,72.93,broken clouds,45.7625,106.2708,В.Ганбат
685,Dubai,AE,89.89,scattered clouds,25.2582,55.3047,"Radisson Blu Hotel, Dubai Deira Creek"
686,Coquimbo,CL,55.13,overcast clouds,-29.9533,-71.3436,Hotel San Juan
687,Bara,NG,71.29,overcast clouds,10.3744,10.7288, 
689,Camacha,PT,63.82,scattered clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
690,Vredendal,ZA,54.73,broken clouds,-31.6683,18.5012,Tharrakamma Guest House
691,Carutapera,BR,77.88,broken clouds,-1.195,-46.02,Lidera
692,Zirandaro,MX,75.45,overcast clouds,18.45,-100.9833,El Naranjo
693,Sakaiminato,JP,72.0,broken clouds,35.55,133.2333,Italian pasley
694,Sol-Iletsk,RU,51.73,overcast clouds,51.1631,54.9918,Raduzhnaya
695,Sao Paulo De Olivenca,BR,75.6,broken clouds,-3.3783,-68.8725, 
